game_id,period,min_poss,pts,poss_num,id,side,xid,dummy
21700002,2,0.20000000000000018,0,281,201156,d,d0201156,1
21700002,2,0.016666666666666607,3,282,201156,o,o0201156,1
21700002,2,0.5166666666666666,2,283,201156,d,d0201156,1
21700002,2,0.13333333333333375,0,284,201156,o,o0201156,1
21700002,2,0.31666666666666643,0,285,201156,d,d0201156,1
21700002,2,0.2333333333333334,3,286,201156,o,o0201156,1
21700002,2,0.1499999999999999,3,287,201156,d,d0201156,1
21700002,2,0.3833333333333333,0,288,201156,o,o0201156,1
21700002,2,0.1166666666666667,2,289,201156,d,d0201156,1
21700002,2,0.3833333333333333,0,290,201156,o,o0201156,1
21700002,2,0.01666666666666705,2,291,201156,d,d0201156,1
21700002,2,0.033333333333333215,0,292,201156,o,o0201156,1
21700002,2,0.5166666666666666,0,293,201156,d,d0201156,1
21700002,2,0.06666666666666665,1,294,202691,o,o0202691,1
21700002,2,0.25,0,295,202691,d,d0202691,1
