v1,primary_key,game_date,game_sequence,game_id,game_status_id,game_status_text,game_code,home_team_id,away_team_id,season_year,live_period,live_pc_time,broadcaster,live_period_time_broadcast,wh_status,dt,season,season_type
768,21700769,2018-02-02T00:00:00,4,21700769,3,Final,20180202/PORTOR,1610612761,1610612757,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
769,21700770,2018-02-02T00:00:00,5,21700770,3,Final,20180202/MIAPHI,1610612755,1610612748,2017,4,,ESPN,Q4       - ESPN,1,2018-04-13T22:39:11.529,2017-18,Regular Season
770,21700771,2018-02-02T00:00:00,6,21700771,3,Final,20180202/NYKMIL,1610612749,1610612752,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
771,21700772,2018-02-02T00:00:00,7,21700772,3,Final,20180202/NOPOKC,1610612760,1610612740,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
772,21700773,2018-02-02T00:00:00,8,21700773,3,Final,20180202/UTAPHX,1610612756,1610612762,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
773,21700774,2018-02-02T00:00:00,9,21700774,3,Final,20180202/GSWSAC,1610612758,1610612744,2017,4,,ESPN,Q4       - ESPN,1,2018-04-13T22:39:11.529,2017-18,Regular Season
774,21700775,2018-02-03T00:00:00,1,21700775,3,Final,20180203/CHILAC,1610612746,1610612741,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
775,21700776,2018-02-03T00:00:00,2,21700776,3,Final,20180203/MIADET,1610612765,1610612748,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
776,21700777,2018-02-03T00:00:00,3,21700777,3,Final,20180203/PHIIND,1610612754,1610612755,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
777,21700778,2018-02-03T00:00:00,4,21700778,3,Final,20180203/WASORL,1610612753,1610612764,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
778,21700779,2018-02-03T00:00:00,5,21700779,3,Final,20180203/HOUCLE,1610612739,1610612745,2017,4,,ABC,Q4       - ABC,1,2018-04-13T22:39:11.529,2017-18,Regular Season
779,21700780,2018-02-03T00:00:00,6,21700780,3,Final,20180203/NOPMIN,1610612750,1610612740,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
780,21700781,2018-02-03T00:00:00,7,21700781,3,Final,20180203/UTASAS,1610612759,1610612762,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
781,21700782,2018-02-03T00:00:00,8,21700782,3,Final,20180203/GSWDEN,1610612743,1610612744,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
782,21700783,2018-02-03T00:00:00,9,21700783,3,Final,20180203/DALSAC,1610612758,1610612742,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
783,21700784,2018-02-04T00:00:00,1,21700784,3,Final,20180204/PORBOS,1610612738,1610612757,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
784,21700785,2018-02-04T00:00:00,2,21700785,3,Final,20180204/MILBKN,1610612751,1610612749,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
785,21700786,2018-02-04T00:00:00,3,21700786,3,Final,20180204/ATLNYK,1610612752,1610612737,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
786,21700787,2018-02-04T00:00:00,4,21700787,3,Final,20180204/MEMTOR,1610612761,1610612763,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
787,21700788,2018-02-04T00:00:00,5,21700788,3,Final,20180204/LALOKC,1610612760,1610612747,2017,4,,ABC,Q4       - ABC,1,2018-04-13T22:39:11.529,2017-18,Regular Season
788,21700789,2018-02-04T00:00:00,6,21700789,3,Final,20180204/CHAPHX,1610612756,1610612766,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
789,21700790,2018-02-05T00:00:00,1,21700790,3,Final,20180205/PORDET,1610612765,1610612757,2017,4,,NBA TV,Q4       - NBA TV,1,2018-04-13T22:39:11.529,2017-18,Regular Season
790,21700791,2018-02-05T00:00:00,2,21700791,3,Final,20180205/WASIND,1610612754,1610612764,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
791,21700792,2018-02-05T00:00:00,3,21700792,3,Final,20180205/ORLMIA,1610612748,1610612753,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
792,21700793,2018-02-05T00:00:00,4,21700793,3,Final,20180205/UTANOP,1610612740,1610612762,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
793,21700794,2018-02-05T00:00:00,5,21700794,3,Final,20180205/CHADEN,1610612743,1610612766,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
794,21700795,2018-02-05T00:00:00,6,21700795,3,Final,20180205/CHISAC,1610612758,1610612741,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
795,21700796,2018-02-05T00:00:00,7,21700796,3,Final,20180205/DALLAC,1610612746,1610612742,2017,4,,NBA TV,Q4       - NBA TV,1,2018-04-13T22:39:11.529,2017-18,Regular Season
796,21700797,2018-02-06T00:00:00,1,21700797,3,Final,20180206/CLEORL,1610612753,1610612739,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
797,21700798,2018-02-06T00:00:00,2,21700798,3,Final,20180206/BOSTOR,1610612761,1610612738,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
798,21700799,2018-02-06T00:00:00,3,21700799,3,Final,20180206/MEMATL,1610612737,1610612763,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
799,21700800,2018-02-06T00:00:00,4,21700800,3,Final,20180206/HOUBKN,1610612751,1610612745,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
800,21700801,2018-02-06T00:00:00,5,21700801,3,Final,20180206/MILNYK,1610612752,1610612749,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
801,21700802,2018-02-06T00:00:00,6,21700802,3,Final,20180206/WASPHI,1610612755,1610612764,2017,4,,TNT,Q4       - TNT,1,2018-04-13T22:39:11.529,2017-18,Regular Season
802,21700803,2018-02-06T00:00:00,7,21700803,3,Final,20180206/OKCGSW,1610612744,1610612760,2017,4,,TNT,Q4       - TNT,1,2018-04-13T22:39:11.529,2017-18,Regular Season
803,21700804,2018-02-06T00:00:00,8,21700804,3,Final,20180206/PHXLAL,1610612747,1610612756,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
804,21700805,2018-02-07T00:00:00,1,21700805,3,Final,20180207/BKNDET,1610612765,1610612751,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
805,21700806,2018-02-07T00:00:00,2,21700806,3,Final,20180207/HOUMIA,1610612748,1610612745,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
806,21700807,2018-02-07T00:00:00,3,21700807,3,Final,20180207/MINCLE,1610612739,1610612750,2017,5,,ESPN,Q5       - ESPN,1,2018-04-13T22:39:11.529,2017-18,Regular Season
807,21700808,2018-02-07T00:00:00,4,21700808,3,Final,20180207/UTAMEM,1610612763,1610612762,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
808,21700809,2018-03-21T00:00:00,5,21700809,3,Final,20180321/INDNOP,1610612740,1610612754,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
809,21700810,2018-02-07T00:00:00,6,21700810,3,Final,20180207/SASPHX,1610612756,1610612759,2017,4,,ESPN,Q4       - ESPN,1,2018-04-13T22:39:11.529,2017-18,Regular Season
810,21700811,2018-02-08T00:00:00,1,21700811,3,Final,20180208/ATLORL,1610612753,1610612737,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
811,21700812,2018-02-08T00:00:00,2,21700812,3,Final,20180208/NYKTOR,1610612761,1610612752,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
812,21700813,2018-02-08T00:00:00,3,21700813,3,Final,20180208/BOSWAS,1610612764,1610612738,2017,5,,TNT,Q5       - TNT,1,2018-04-13T22:39:11.529,2017-18,Regular Season
813,21700814,2018-02-08T00:00:00,4,21700814,3,Final,20180208/CHAPOR,1610612757,1610612766,2017,5,,"",Q5       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
814,21700815,2018-02-08T00:00:00,5,21700815,3,Final,20180208/DALGSW,1610612744,1610612742,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
815,21700816,2018-02-08T00:00:00,6,21700816,3,Final,20180208/OKCLAL,1610612747,1610612760,2017,4,,TNT,Q4       - TNT,1,2018-04-13T22:39:11.529,2017-18,Regular Season
816,21700817,2018-02-09T00:00:00,1,21700817,3,Final,20180209/LACDET,1610612765,1610612746,2017,4,,ESPN,Q4       - ESPN,1,2018-04-13T22:39:11.529,2017-18,Regular Season
817,21700818,2018-02-09T00:00:00,2,21700818,3,Final,20180209/NOPPHI,1610612755,1610612740,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
818,21700819,2018-02-09T00:00:00,3,21700819,3,Final,20180209/CLEATL,1610612737,1610612739,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
819,21700820,2018-02-09T00:00:00,4,21700820,3,Final,20180209/INDBOS,1610612738,1610612754,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
820,21700821,2018-02-09T00:00:00,5,21700821,3,Final,20180209/MILMIA,1610612748,1610612749,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
821,21700822,2018-02-09T00:00:00,8,21700822,3,Final,20180209/MINCHI,1610612741,1610612750,2017,4,,ESPN,Q4       - ESPN,1,2018-04-13T22:39:11.529,2017-18,Regular Season
822,21700823,2018-02-09T00:00:00,6,21700823,3,Final,20180209/DENHOU,1610612745,1610612743,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
823,21700824,2018-02-09T00:00:00,7,21700824,3,Final,20180209/CHAUTA,1610612762,1610612766,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
824,21700825,2018-02-09T00:00:00,9,21700825,3,Final,20180209/PORSAC,1610612758,1610612757,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
825,21700826,2018-02-10T00:00:00,1,21700826,3,Final,20180210/NOPBKN,1610612751,1610612740,2017,6,,"",Q6       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
826,21700827,2018-02-10T00:00:00,2,21700827,3,Final,20180210/MILORL,1610612753,1610612749,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
827,21700828,2018-02-10T00:00:00,3,21700828,3,Final,20180210/LACPHI,1610612755,1610612746,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
828,21700829,2018-02-10T00:00:00,4,21700829,3,Final,20180210/WASCHI,1610612741,1610612764,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
829,21700830,2018-02-10T00:00:00,5,21700830,3,Final,20180210/LALDAL,1610612742,1610612747,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
830,21700831,2018-02-10T00:00:00,6,21700831,3,Final,20180210/SASGSW,1610612744,1610612759,2017,4,,ABC,Q4       - ABC,1,2018-04-13T22:39:11.529,2017-18,Regular Season
831,21700832,2018-02-10T00:00:00,7,21700832,3,Final,20180210/DENPHX,1610612756,1610612743,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
832,21700833,2018-02-11T00:00:00,1,21700833,3,Final,20180211/TORCHA,1610612766,1610612761,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
833,21700834,2018-02-11T00:00:00,2,21700834,3,Final,20180211/DETATL,1610612737,1610612765,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
834,21700835,2018-02-11T00:00:00,3,21700835,3,Final,20180211/CLEBOS,1610612738,1610612739,2017,4,,ABC,Q4       - ABC,1,2018-04-13T22:39:11.529,2017-18,Regular Season
835,21700836,2018-02-11T00:00:00,4,21700836,3,Final,20180211/NYKIND,1610612754,1610612752,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
836,21700837,2018-02-11T00:00:00,5,21700837,3,Final,20180211/DALHOU,1610612745,1610612742,2017,4,,NBA TV,Q4       - NBA TV,1,2018-04-13T22:39:11.529,2017-18,Regular Season
837,21700838,2018-02-11T00:00:00,6,21700838,3,Final,20180211/SACMIN,1610612750,1610612758,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
838,21700839,2018-02-11T00:00:00,7,21700839,3,Final,20180211/MEMOKC,1610612760,1610612763,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
839,21700840,2018-02-11T00:00:00,8,21700840,3,Final,20180211/UTAPOR,1610612757,1610612762,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
840,21700841,2018-02-12T00:00:00,1,21700841,3,Final,20180212/NOPDET,1610612765,1610612740,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
841,21700842,2018-02-12T00:00:00,2,21700842,3,Final,20180212/NYKPHI,1610612755,1610612752,2017,4,,NBA TV,Q4       - NBA TV,1,2018-04-13T22:39:11.529,2017-18,Regular Season
842,21700843,2018-02-12T00:00:00,3,21700843,3,Final,20180212/LACBKN,1610612751,1610612746,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
843,21700844,2018-02-12T00:00:00,4,21700844,3,Final,20180212/ORLCHI,1610612741,1610612753,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
844,21700845,2018-02-12T00:00:00,5,21700845,3,Final,20180212/SASUTA,1610612762,1610612759,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
845,21700846,2018-02-12T00:00:00,6,21700846,3,Final,20180212/PHXGSW,1610612744,1610612756,2017,4,,NBA TV,Q4       - NBA TV,1,2018-04-13T22:39:11.529,2017-18,Regular Season
846,21700847,2018-02-13T00:00:00,1,21700847,3,Final,20180213/MIATOR,1610612761,1610612748,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
847,21700848,2018-02-13T00:00:00,2,21700848,3,Final,20180213/ATLMIL,1610612749,1610612737,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
848,21700849,2018-02-13T00:00:00,3,21700849,3,Final,20180213/HOUMIN,1610612750,1610612745,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
849,21700850,2018-02-13T00:00:00,4,21700850,3,Final,20180213/CLEOKC,1610612760,1610612739,2017,4,,TNT,Q4       - TNT,1,2018-04-13T22:39:11.529,2017-18,Regular Season
850,21700851,2018-02-13T00:00:00,5,21700851,3,Final,20180213/SACDAL,1610612742,1610612758,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
851,21700852,2018-02-13T00:00:00,6,21700852,3,Final,20180213/SASDEN,1610612743,1610612759,2017,4,,TNT,Q4       - TNT,1,2018-04-13T22:39:11.529,2017-18,Regular Season
852,21700853,2018-02-14T00:00:00,1,21700853,3,Final,20180214/ATLDET,1610612765,1610612737,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
853,21700854,2018-02-14T00:00:00,2,21700854,3,Final,20180214/CHAORL,1610612753,1610612766,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
854,21700855,2018-02-14T00:00:00,3,21700855,3,Final,20180214/MIAPHI,1610612755,1610612748,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
855,21700856,2018-02-14T00:00:00,4,21700856,3,Final,20180214/INDBKN,1610612751,1610612754,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
856,21700857,2018-02-14T00:00:00,5,21700857,3,Final,20180214/WASNYK,1610612752,1610612764,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
857,21700858,2018-02-14T00:00:00,6,21700858,3,Final,20180214/LACBOS,1610612738,1610612746,2017,4,,ESPN,Q4       - ESPN,1,2018-04-13T22:39:11.529,2017-18,Regular Season
858,21700859,2018-02-14T00:00:00,7,21700859,3,Final,20180214/TORCHI,1610612741,1610612761,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
859,21700860,2018-02-14T00:00:00,8,21700860,3,Final,20180214/SACHOU,1610612745,1610612758,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
860,21700861,2018-02-14T00:00:00,9,21700861,3,Final,20180214/OKCMEM,1610612763,1610612760,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
861,21700862,2018-02-14T00:00:00,10,21700862,3,Final,20180214/LALNOP,1610612740,1610612747,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
862,21700863,2018-02-14T00:00:00,11,21700863,3,Final,20180214/PHXUTA,1610612762,1610612756,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
863,21700864,2018-02-14T00:00:00,12,21700864,3,Final,20180214/GSWPOR,1610612757,1610612744,2017,4,,ESPN,Q4       - ESPN,1,2018-04-13T22:39:11.529,2017-18,Regular Season
864,21700865,2018-02-15T00:00:00,1,21700865,3,Final,20180215/DENMIL,1610612749,1610612743,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
865,21700866,2018-02-15T00:00:00,2,21700866,3,Final,20180215/LALMIN,1610612750,1610612747,2017,4,,TNT,Q4       - TNT,1,2018-04-13T22:39:11.529,2017-18,Regular Season
866,21700867,2018-02-22T00:00:00,1,21700867,3,Final,20180222/BKNCHA,1610612766,1610612751,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
867,21700868,2018-02-22T00:00:00,2,21700868,3,Final,20180222/NYKORL,1610612753,1610612752,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
868,21700869,2018-02-22T00:00:00,3,21700869,3,Final,20180222/WASCLE,1610612739,1610612764,2017,4,,TNT,Q4       - TNT,1,2018-04-13T22:39:11.529,2017-18,Regular Season
869,21700870,2018-02-22T00:00:00,4,21700870,3,Final,20180222/PHICHI,1610612741,1610612755,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
870,21700871,2018-02-22T00:00:00,5,21700871,3,Final,20180222/OKCSAC,1610612758,1610612760,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
871,21700872,2018-02-22T00:00:00,6,21700872,3,Final,20180222/LACGSW,1610612744,1610612746,2017,4,,TNT,Q4       - TNT,1,2018-04-13T22:39:11.529,2017-18,Regular Season
872,21700873,2018-02-23T00:00:00,1,21700873,3,Final,20180223/BOSDET,1610612765,1610612738,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
873,21700874,2018-02-23T00:00:00,2,21700874,3,Final,20180223/ATLIND,1610612754,1610612737,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
874,21700875,2018-02-23T00:00:00,3,21700875,3,Final,20180223/CHAWAS,1610612764,1610612766,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
875,21700876,2018-02-23T00:00:00,4,21700876,3,Final,20180223/MILTOR,1610612761,1610612749,2017,5,,"",Q5       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
876,21700877,2018-02-23T00:00:00,5,21700877,3,Final,20180223/MINHOU,1610612745,1610612750,2017,4,,ESPN,Q4       - ESPN,1,2018-04-13T22:39:11.529,2017-18,Regular Season
877,21700878,2018-02-23T00:00:00,6,21700878,3,Final,20180223/CLEMEM,1610612763,1610612739,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
878,21700879,2018-02-23T00:00:00,7,21700879,3,Final,20180223/MIANOP,1610612740,1610612748,2017,5,,"",Q5       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
879,21700880,2018-02-23T00:00:00,8,21700880,3,Final,20180223/SASDEN,1610612743,1610612759,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
880,21700881,2018-02-23T00:00:00,9,21700881,3,Final,20180223/LACPHX,1610612756,1610612746,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
881,21700882,2018-02-23T00:00:00,10,21700882,3,Final,20180223/PORUTA,1610612762,1610612757,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
882,21700883,2018-02-23T00:00:00,11,21700883,3,Final,20180223/DALLAL,1610612747,1610612742,2017,4,,ESPN,Q4       - ESPN,1,2018-04-13T22:39:11.529,2017-18,Regular Season
883,21700884,2018-02-24T00:00:00,1,21700884,3,Final,20180224/ORLPHI,1610612755,1610612753,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
884,21700885,2018-02-24T00:00:00,2,21700885,3,Final,20180224/MEMMIA,1610612748,1610612763,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
885,21700886,2018-02-24T00:00:00,3,21700886,3,Final,20180224/BOSNYK,1610612752,1610612738,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
886,21700887,2018-02-24T00:00:00,4,21700887,3,Final,20180224/OKCGSW,1610612744,1610612760,2017,4,,ABC,Q4       - ABC,1,2018-04-13T22:39:11.529,2017-18,Regular Season
887,21700888,2018-02-24T00:00:00,5,21700888,3,Final,20180224/CHIMIN,1610612750,1610612741,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
888,21700889,2018-02-24T00:00:00,6,21700889,3,Final,20180224/PORPHX,1610612756,1610612757,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
889,21700890,2018-02-24T00:00:00,7,21700890,3,Final,20180224/DALUTA,1610612762,1610612742,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
890,21700891,2018-02-24T00:00:00,8,21700891,3,Final,20180224/LALSAC,1610612758,1610612747,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
891,21700892,2018-02-25T00:00:00,1,21700892,3,Final,20180225/DETCHA,1610612766,1610612765,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
892,21700893,2018-02-25T00:00:00,2,21700893,3,Final,20180225/NOPMIL,1610612749,1610612740,2017,5,,"",Q5       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
893,21700894,2018-02-25T00:00:00,3,21700894,3,Final,20180225/SASCLE,1610612739,1610612759,2017,4,,ABC,Q4       - ABC,1,2018-04-13T22:39:11.529,2017-18,Regular Season
894,21700895,2018-02-25T00:00:00,4,21700895,3,Final,20180225/PHIWAS,1610612764,1610612755,2017,4,,ESPN,Q4       - ESPN,1,2018-04-13T22:39:11.529,2017-18,Regular Season
895,21700896,2018-02-25T00:00:00,5,21700896,3,Final,20180225/HOUDEN,1610612743,1610612745,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
896,21700897,2018-02-26T00:00:00,1,21700897,3,Final,20180226/LALATL,1610612737,1610612747,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
897,21700898,2018-02-26T00:00:00,2,21700898,3,Final,20180226/MEMBOS,1610612738,1610612763,2017,4,,"",Q4       -,1,2018-04-13T22:39:11.529,2017-18,Regular Season
